,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
8432,Medium_sat,Low_grade,3_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
8433,Medium_sat,Medium_grade,4_NP,"[226,247]_H",2_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
8434,Medium_sat,Low_grade,3_NP,"[119,140]_H",2_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
8435,Medium_sat,Low_grade,3_NP,"[80,118]_H",4_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
8436,Medium_sat,Medium_grade,5_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
8437,Medium_sat,Low_grade,3_NP,"[140,161]_H",4_T,1_ACC,0_L,0_PR,technical_SALES,0_SALARY
8438,Medium_sat,Low_grade,2_NP,"[162,182]_H",2_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
8439,High_sat,Low_grade,4_NP,"[162,182]_H",2_T,1_ACC,0_L,0_PR,technical_SALES,0_SALARY
8440,Medium_sat,Low_grade,5_NP,"[226,247]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,2_SALARY
8441,Medium_sat,Medium_grade,4_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
8442,Medium_sat,High_grade,3_NP,"[226,247]_H",3_T,1_ACC,0_L,0_PR,technical_SALES,0_SALARY
8443,Medium_sat,High_grade,3_NP,"[248,269]_H",4_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
8444,High_sat,High_grade,4_NP,"[248,269]_H",3_T,1_ACC,0_L,0_PR,support_SALES,0_SALARY
8445,High_sat,High_grade,5_NP,"[226,247]_H",4_T,0_ACC,0_L,0_PR,support_SALES,2_SALARY
8446,Very_high_sat,Medium_grade,4_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
8447,Medium_sat,Low_grade,4_NP,"[248,269]_H",3_T,1_ACC,0_L,0_PR,support_SALES,0_SALARY
8448,Very_high_sat,High_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
8449,Very_high_sat,High_grade,3_NP,"[183,225]_H",3_T,1_ACC,0_L,0_PR,support_SALES,2_SALARY
8450,High_sat,Medium_grade,3_NP,"[162,182]_H",2_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
8451,Very_low_sat,High_grade,6_NP,"[270,289]_H",5_T,1_ACC,0_L,0_PR,support_SALES,1_SALARY
8452,Very_high_sat,Medium_grade,3_NP,"[248,269]_H",2_T,0_ACC,0_L,0_PR,support_SALES,2_SALARY
8453,Very_low_sat,High_grade,5_NP,"[162,182]_H",4_T,0_ACC,0_L,0_PR,support_SALES,1_SALARY
8454,Very_high_sat,High_grade,4_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,2_SALARY
8455,High_sat,Low_grade,4_NP,"[140,161]_H",5_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
8456,Medium_sat,Medium_grade,3_NP,"[162,182]_H",4_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
8457,Very_high_sat,High_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,management_SALES,1_SALARY
8458,High_sat,Very_high_grade,6_NP,"[140,161]_H",5_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
8459,Very_high_sat,High_grade,3_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
8460,Medium_sat,High_grade,4_NP,"[140,161]_H",4_T,1_ACC,0_L,0_PR,IT_SALES,1_SALARY
8461,Very_high_sat,High_grade,5_NP,"[119,140]_H",2_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
8462,Medium_sat,Very_high_grade,3_NP,"[270,289]_H",2_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
8463,Very_high_sat,High_grade,3_NP,"[248,269]_H",4_T,0_ACC,0_L,0_PR,product_mng_SALES,2_SALARY
8464,Very_high_sat,Medium_grade,3_NP,"[226,247]_H",4_T,0_ACC,0_L,0_PR,product_mng_SALES,0_SALARY
8465,Very_high_sat,Low_grade,3_NP,"[248,269]_H",2_T,0_ACC,0_L,0_PR,product_mng_SALES,1_SALARY
8466,Medium_sat,Medium_grade,4_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,product_mng_SALES,1_SALARY
8467,Very_high_sat,High_grade,4_NP,"[140,161]_H",2_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
8468,High_sat,Medium_grade,5_NP,"[183,225]_H",4_T,0_ACC,0_L,0_PR,RandD_SALES,1_SALARY
8469,Very_high_sat,Low_grade,5_NP,"[162,182]_H",2_T,1_ACC,0_L,0_PR,RandD_SALES,1_SALARY
8470,High_sat,High_grade,5_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,RandD_SALES,1_SALARY
8471,Medium_sat,Very_high_grade,4_NP,"[226,247]_H",2_T,0_ACC,0_L,0_PR,RandD_SALES,1_SALARY
8472,Very_low_sat,Low_grade,4_NP,"[270,289]_H",5_T,0_ACC,0_L,0_PR,RandD_SALES,1_SALARY
8473,High_sat,Very_high_grade,3_NP,"[162,182]_H",2_T,1_ACC,0_L,0_PR,marketing_SALES,1_SALARY
8474,Very_low_sat,Medium_grade,4_NP,"[270,289]_H",6_T,0_ACC,0_L,0_PR,marketing_SALES,2_SALARY
8475,High_sat,High_grade,2_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
8476,Very_high_sat,Low_grade,4_NP,"[119,140]_H",2_T,0_ACC,0_L,0_PR,accounting_SALES,0_SALARY
8477,Medium_sat,Medium_grade,5_NP,"[119,140]_H",3_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
8478,Medium_sat,Medium_grade,5_NP,"[183,225]_H",3_T,1_ACC,0_L,0_PR,technical_SALES,2_SALARY
8479,High_sat,High_grade,5_NP,"[162,182]_H",2_T,0_ACC,0_L,0_PR,management_SALES,0_SALARY
8480,Medium_sat,High_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,marketing_SALES,0_SALARY
8481,Very_high_sat,Medium_grade,3_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,marketing_SALES,0_SALARY
8482,Very_high_sat,Very_high_grade,3_NP,"[140,161]_H",2_T,0_ACC,0_L,0_PR,marketing_SALES,2_SALARY
8483,High_sat,High_grade,3_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
8484,Very_high_sat,High_grade,5_NP,"[248,269]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
8485,High_sat,High_grade,5_NP,"[140,161]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
8486,High_sat,High_grade,4_NP,"[140,161]_H",2_T,1_ACC,0_L,0_PR,sales_SALES,0_SALARY
8487,High_sat,High_grade,3_NP,"[183,225]_H",4_T,1_ACC,0_L,0_PR,sales_SALES,0_SALARY
8488,High_sat,Medium_grade,4_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
8489,Very_low_sat,Very_high_grade,6_NP,"[270,289]_H",5_T,1_ACC,0_L,0_PR,sales_SALES,0_SALARY
8490,Very_high_sat,High_grade,2_NP,"[270,289]_H",6_T,1_ACC,0_L,0_PR,sales_SALES,1_SALARY
8491,Very_low_sat,High_grade,5_NP,"[140,161]_H",4_T,1_ACC,0_L,0_PR,sales_SALES,1_SALARY
8492,Low_sat,Very_high_grade,6_NP,"[80,118]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8493,High_sat,Medium_grade,4_NP,"[162,182]_H",4_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8494,Medium_sat,High_grade,3_NP,"[140,161]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8495,Very_high_sat,Medium_grade,4_NP,"[248,269]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8496,High_sat,High_grade,4_NP,"[248,269]_H",3_T,1_ACC,0_L,0_PR,sales_SALES,1_SALARY
8497,High_sat,High_grade,4_NP,"[226,247]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8498,Very_high_sat,Very_high_grade,3_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8499,Low_sat,Low_grade,3_NP,"[119,140]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8500,Very_high_sat,High_grade,3_NP,"[119,140]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8501,High_sat,High_grade,3_NP,"[119,140]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8502,Medium_sat,Low_grade,3_NP,"[270,289]_H",2_T,1_ACC,0_L,0_PR,accounting_SALES,2_SALARY
8503,High_sat,Very_high_grade,5_NP,"[248,269]_H",2_T,0_ACC,0_L,0_PR,accounting_SALES,0_SALARY
8504,Medium_sat,Medium_grade,4_NP,"[248,269]_H",4_T,0_ACC,0_L,0_PR,accounting_SALES,1_SALARY
8505,High_sat,Very_high_grade,4_NP,"[140,161]_H",4_T,0_ACC,0_L,0_PR,hr_SALES,1_SALARY
8506,Very_low_sat,Very_high_grade,6_NP,"[226,247]_H",5_T,0_ACC,0_L,0_PR,hr_SALES,1_SALARY
8507,High_sat,Very_high_grade,3_NP,"[270,289]_H",2_T,0_ACC,0_L,0_PR,hr_SALES,1_SALARY
8508,High_sat,Very_high_grade,3_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,hr_SALES,0_SALARY
8509,Medium_sat,Very_high_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
8510,High_sat,Very_high_grade,4_NP,"[226,247]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
8511,Very_high_sat,Medium_grade,4_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
8512,Medium_sat,High_grade,3_NP,"[162,182]_H",3_T,1_ACC,0_L,0_PR,technical_SALES,0_SALARY
8513,Low_sat,Very_high_grade,2_NP,"[80,118]_H",4_T,1_ACC,0_L,0_PR,technical_SALES,0_SALARY
8514,Very_high_sat,Medium_grade,3_NP,"[226,247]_H",4_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
8515,Very_high_sat,High_grade,5_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
8516,High_sat,Medium_grade,4_NP,"[140,161]_H",4_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
8517,Very_low_sat,Low_grade,6_NP,"[183,225]_H",6_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
8518,Medium_sat,High_grade,4_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
8519,Medium_sat,Medium_grade,4_NP,"[140,161]_H",2_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
8520,Very_low_sat,High_grade,5_NP,"[226,247]_H",3_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
8521,Very_high_sat,Medium_grade,5_NP,"[162,182]_H",2_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
8522,Low_sat,Medium_grade,2_NP,"[140,161]_H",3_T,1_ACC,0_L,0_PR,support_SALES,0_SALARY
8523,Medium_sat,Medium_grade,5_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
8524,Low_sat,Very_high_grade,3_NP,"[183,225]_H",5_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
8525,Medium_sat,Medium_grade,6_NP,"[140,161]_H",4_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
8526,Very_high_sat,Medium_grade,3_NP,"[270,289]_H",2_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
8527,Very_high_sat,High_grade,3_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
8528,Very_high_sat,Medium_grade,5_NP,"[248,269]_H",2_T,1_ACC,0_L,0_PR,support_SALES,0_SALARY
8529,Very_high_sat,Low_grade,3_NP,"[162,182]_H",2_T,1_ACC,0_L,0_PR,support_SALES,1_SALARY
8530,Very_high_sat,Medium_grade,3_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,support_SALES,1_SALARY
8531,Very_high_sat,High_grade,3_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
8532,Very_high_sat,High_grade,3_NP,"[183,225]_H",4_T,1_ACC,0_L,0_PR,technical_SALES,1_SALARY
8533,Medium_sat,Very_high_grade,5_NP,"[162,182]_H",2_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
8534,Medium_sat,Low_grade,4_NP,"[183,225]_H",2_T,1_ACC,0_L,0_PR,management_SALES,1_SALARY
8535,Medium_sat,High_grade,3_NP,"[226,247]_H",2_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
8536,Medium_sat,Medium_grade,3_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
8537,Medium_sat,High_grade,4_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
8538,Very_high_sat,Medium_grade,3_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
8539,High_sat,High_grade,4_NP,"[226,247]_H",3_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
8540,Medium_sat,High_grade,5_NP,"[140,161]_H",2_T,0_ACC,0_L,0_PR,product_mng_SALES,1_SALARY
8541,Medium_sat,High_grade,3_NP,"[248,269]_H",2_T,0_ACC,0_L,0_PR,product_mng_SALES,2_SALARY
8542,Medium_sat,High_grade,4_NP,"[80,118]_H",2_T,1_ACC,0_L,0_PR,product_mng_SALES,0_SALARY
8543,High_sat,High_grade,5_NP,"[248,269]_H",2_T,0_ACC,0_L,0_PR,product_mng_SALES,1_SALARY
8544,High_sat,High_grade,2_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
8545,Very_low_sat,Medium_grade,5_NP,"[162,182]_H",5_T,1_ACC,0_L,0_PR,RandD_SALES,1_SALARY
8546,Medium_sat,High_grade,4_NP,"[226,247]_H",2_T,0_ACC,0_L,0_PR,RandD_SALES,1_SALARY
8547,High_sat,Medium_grade,5_NP,"[226,247]_H",3_T,0_ACC,0_L,0_PR,RandD_SALES,0_SALARY
8548,High_sat,Medium_grade,4_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,RandD_SALES,0_SALARY
8549,High_sat,High_grade,5_NP,"[183,225]_H",2_T,1_ACC,0_L,0_PR,RandD_SALES,0_SALARY
8550,Very_high_sat,Medium_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,marketing_SALES,0_SALARY
8551,Very_high_sat,Medium_grade,4_NP,"[226,247]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
8552,Very_low_sat,Medium_grade,4_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,accounting_SALES,0_SALARY
8553,Medium_sat,Low_grade,2_NP,"[119,140]_H",3_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
8554,High_sat,High_grade,4_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
8555,Very_high_sat,Medium_grade,3_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,management_SALES,0_SALARY
8556,Very_high_sat,Very_high_grade,4_NP,"[183,225]_H",3_T,1_ACC,0_L,0_PR,marketing_SALES,0_SALARY
8557,Medium_sat,High_grade,4_NP,"[162,182]_H",3_T,1_ACC,0_L,0_PR,marketing_SALES,0_SALARY
8558,Medium_sat,Medium_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,marketing_SALES,0_SALARY
8559,Medium_sat,Medium_grade,4_NP,"[183,225]_H",4_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
8560,Medium_sat,High_grade,5_NP,"[140,161]_H",5_T,1_ACC,0_L,0_PR,sales_SALES,0_SALARY
8561,Medium_sat,Medium_grade,3_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
8562,Very_high_sat,Medium_grade,4_NP,"[162,182]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
8563,Very_low_sat,Very_high_grade,3_NP,"[183,225]_H",4_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
8564,Very_high_sat,Medium_grade,4_NP,"[119,140]_H",2_T,1_ACC,0_L,0_PR,sales_SALES,0_SALARY
8565,Very_high_sat,High_grade,2_NP,"[270,289]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
8566,Medium_sat,Medium_grade,3_NP,"[226,247]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
8567,High_sat,Low_grade,6_NP,"[270,289]_H",4_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
8568,High_sat,Medium_grade,6_NP,"[226,247]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8569,Very_high_sat,Low_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8570,Medium_sat,Medium_grade,4_NP,"[226,247]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8571,Very_high_sat,Medium_grade,5_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8572,Very_high_sat,High_grade,3_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8573,Medium_sat,Medium_grade,4_NP,"[248,269]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8574,High_sat,Very_high_grade,4_NP,"[162,182]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8575,Very_high_sat,Medium_grade,4_NP,"[183,225]_H",4_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8576,Very_high_sat,Medium_grade,5_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8577,Very_high_sat,High_grade,3_NP,"[162,182]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8578,Very_high_sat,Very_high_grade,6_NP,"[183,225]_H",6_T,0_ACC,0_L,0_PR,accounting_SALES,1_SALARY
8579,Medium_sat,Medium_grade,4_NP,"[248,269]_H",2_T,0_ACC,0_L,0_PR,accounting_SALES,1_SALARY
8580,Very_high_sat,Very_high_grade,5_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,accounting_SALES,2_SALARY
8581,High_sat,High_grade,3_NP,"[119,140]_H",2_T,0_ACC,0_L,0_PR,hr_SALES,0_SALARY
8582,Medium_sat,Very_high_grade,3_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,hr_SALES,1_SALARY
8583,High_sat,Medium_grade,3_NP,"[226,247]_H",3_T,0_ACC,0_L,0_PR,hr_SALES,1_SALARY
8584,Very_high_sat,High_grade,4_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,hr_SALES,1_SALARY
8585,Very_high_sat,Very_high_grade,5_NP,"[162,182]_H",5_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
8586,Very_high_sat,Very_high_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
8587,Very_high_sat,High_grade,5_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
8588,Very_high_sat,Very_high_grade,4_NP,"[226,247]_H",3_T,1_ACC,0_L,0_PR,technical_SALES,0_SALARY
8589,High_sat,High_grade,3_NP,"[119,140]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
8590,Medium_sat,Medium_grade,4_NP,"[80,118]_H",4_T,1_ACC,0_L,0_PR,technical_SALES,0_SALARY
8591,Medium_sat,Low_grade,2_NP,"[140,161]_H",3_T,1_ACC,0_L,0_PR,technical_SALES,0_SALARY
8592,High_sat,High_grade,4_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
8593,Low_sat,Low_grade,3_NP,"[80,118]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
8594,Very_high_sat,Medium_grade,3_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
8595,Very_high_sat,High_grade,3_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,0_SALARY
8596,Very_high_sat,Very_high_grade,3_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
8597,High_sat,Medium_grade,3_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
8598,Very_high_sat,Medium_grade,3_NP,"[226,247]_H",2_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
8599,Medium_sat,Medium_grade,3_NP,"[183,225]_H",4_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
8600,Medium_sat,Medium_grade,4_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
8601,Medium_sat,High_grade,4_NP,"[270,289]_H",3_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
8602,Low_sat,High_grade,5_NP,"[183,225]_H",6_T,1_ACC,0_L,0_PR,support_SALES,0_SALARY
8603,Medium_sat,Low_grade,4_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
8604,Very_high_sat,High_grade,4_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
8605,Medium_sat,Low_grade,3_NP,"[80,118]_H",3_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
8606,Very_high_sat,Low_grade,3_NP,"[270,289]_H",4_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
8607,High_sat,High_grade,3_NP,"[162,182]_H",2_T,1_ACC,0_L,0_PR,technical_SALES,1_SALARY
8608,High_sat,High_grade,4_NP,"[183,225]_H",4_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
8609,Medium_sat,Medium_grade,4_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,technical_SALES,1_SALARY
8610,Medium_sat,High_grade,4_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,management_SALES,1_SALARY
8611,Medium_sat,Medium_grade,5_NP,"[270,289]_H",6_T,1_ACC,0_L,0_PR,IT_SALES,1_SALARY
8612,High_sat,Low_grade,3_NP,"[119,140]_H",2_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
8613,Medium_sat,Very_high_grade,3_NP,"[248,269]_H",6_T,0_ACC,0_L,0_PR,IT_SALES,1_SALARY
8614,High_sat,High_grade,4_NP,"[162,182]_H",3_T,1_ACC,0_L,0_PR,IT_SALES,1_SALARY
8615,Very_low_sat,Medium_grade,5_NP,"[226,247]_H",4_T,1_ACC,0_L,0_PR,IT_SALES,1_SALARY
8616,Very_high_sat,Low_grade,3_NP,"[80,118]_H",3_T,0_ACC,0_L,0_PR,product_mng_SALES,1_SALARY
8617,Low_sat,High_grade,5_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,product_mng_SALES,1_SALARY
8618,Very_high_sat,High_grade,4_NP,"[183,225]_H",3_T,1_ACC,0_L,0_PR,product_mng_SALES,1_SALARY
8619,Medium_sat,High_grade,4_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,product_mng_SALES,2_SALARY
8620,High_sat,Medium_grade,3_NP,"[226,247]_H",2_T,1_ACC,0_L,0_PR,IT_SALES,0_SALARY
8621,Medium_sat,High_grade,5_NP,"[162,182]_H",2_T,0_ACC,0_L,0_PR,RandD_SALES,1_SALARY
8622,Medium_sat,Medium_grade,2_NP,"[162,182]_H",6_T,0_ACC,0_L,0_PR,RandD_SALES,1_SALARY
8623,Medium_sat,Low_grade,3_NP,"[183,225]_H",2_T,1_ACC,0_L,0_PR,RandD_SALES,1_SALARY
8624,High_sat,Very_high_grade,3_NP,"[183,225]_H",4_T,1_ACC,0_L,0_PR,RandD_SALES,1_SALARY
8625,High_sat,High_grade,4_NP,"[162,182]_H",2_T,0_ACC,0_L,0_PR,RandD_SALES,0_SALARY
8626,Medium_sat,Very_high_grade,3_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,marketing_SALES,0_SALARY
8627,High_sat,Medium_grade,3_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
8628,Very_high_sat,High_grade,5_NP,"[226,247]_H",4_T,1_ACC,0_L,0_PR,accounting_SALES,0_SALARY
8629,Very_low_sat,Very_high_grade,5_NP,"[162,182]_H",2_T,0_ACC,0_L,0_PR,support_SALES,0_SALARY
8630,Very_high_sat,Medium_grade,4_NP,"[162,182]_H",3_T,1_ACC,0_L,0_PR,technical_SALES,0_SALARY
8631,Very_low_sat,Very_high_grade,5_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,management_SALES,0_SALARY
8632,Very_high_sat,Medium_grade,3_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,marketing_SALES,0_SALARY
8633,Very_high_sat,Very_high_grade,3_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,marketing_SALES,0_SALARY
8634,Medium_sat,High_grade,5_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,marketing_SALES,0_SALARY
8635,Very_high_sat,Medium_grade,2_NP,"[119,140]_H",4_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
8636,Medium_sat,Very_high_grade,3_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
8637,Very_high_sat,High_grade,3_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
8638,Medium_sat,High_grade,3_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
8639,Medium_sat,Very_high_grade,5_NP,"[140,161]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
8640,Low_sat,High_grade,5_NP,"[119,140]_H",6_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
8641,Medium_sat,Medium_grade,5_NP,"[183,225]_H",4_T,1_ACC,0_L,0_PR,sales_SALES,0_SALARY
8642,Medium_sat,Medium_grade,4_NP,"[183,225]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,0_SALARY
8643,Very_high_sat,Very_high_grade,4_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8644,High_sat,High_grade,4_NP,"[140,161]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8645,High_sat,High_grade,4_NP,"[248,269]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8646,Medium_sat,High_grade,4_NP,"[162,182]_H",3_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8647,Very_high_sat,High_grade,3_NP,"[140,161]_H",4_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8648,Very_high_sat,High_grade,4_NP,"[183,225]_H",2_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8649,Medium_sat,High_grade,5_NP,"[162,182]_H",4_T,0_ACC,0_L,0_PR,sales_SALES,1_SALARY
8650,High_sat,Very_high_grade,3_NP,"[248,269]_H",3_T,1_ACC,0_L,0_PR,sales_SALES,1_SALARY
8651,Very_low_sat,Medium_grade,6_NP,"[183,225]_H",5_T,1_ACC,0_L,0_PR,sales_SALES,1_SALARY
